"","Metabolite.name.mod","Average.Rt.min.","HyPea-7404_1","HyPep-4601N_3","HyPep-7504_1","HyPep-7504_2","HyPep-7504_3","HyPep-YE_1","HyPep-YE_2","HyPep-YE_3","HY-YEST-412_1","HY-YEST-412_2","HY-YEST-412_3","HyPea-7404_2","HY-YEST-466_1","HY-YEST-466_2","HY-YEST-466_3","HY-YEST-503_1","HY-YEST-503_2","HY-YEST-503_3","HY-YEST-555_1","HY-YEST-555_2","HY-YEST-555_3","HyPea-7404_3","HyPep-1510_1","HyPep-1510_2","HyPep-1510_3","HyPep-1510_4","HyPep-4601N_1","HyPep-4601N_2","Median_Intensity"
"41","Ala-Val",2.071,0.0681883252277812,0.0549304481164932,0.0467352912396395,0.033466594691907,0.022736763404181,0.0273427658305239,0.0225444047582913,0.0167357200248233,0.0183156622552891,0.0247871446517047,0.0182311166098973,0.0896257270329259,0.0318767793725708,0.0402678734019005,0.0202572808313076,0.0544121450159842,0.0445163865929626,0.0512161917510891,0.0272532516526534,0.0297480747772696,0.0325736181298643,0.0715686791780172,0.0107540522604163,0.00894285143052847,0.00986964890947432,0.00853238210197426,0.0570931373077775,0.0574776834427525,0.0308124270749202
"42","Apigenin-7-O-glucoside",19.23,3.05294856447503e-08,0.000589983094386248,0.00122828237873239,0.000559163081992937,0.00060148585144254,0.000422397836271533,2.31760634632391e-08,3.14510968145555e-08,0.000466518631874224,0.000431295760567582,0.0015234122356296,2.88866139590813e-08,2.74747978212685e-08,0.000243056253309705,2.94879915995873e-08,0.00108789802908747,0.000857036081354471,2.42497547443118e-08,2.62491402129537e-08,0.000356885139770567,0.00112798479165438,3.28758195710672e-08,0.224752900310089,0.293184692270592,0.228992784288774,0.241382267909563,0.000991841939601356,0.0011998597345432,0.00051284085693358
"43","Arginine",1.726,0.00446394824151146,0.0550044641474917,0.0274131992776836,0.0264944404011926,0.0235471764631136,0.0483214854779034,0.0609182787646858,0.0463188000998626,0.0499499799554226,0.0413162143671722,0.0470502879082134,0.00531444081667151,0.027370384213802,0.0436663543838269,0.0225018885788058,0.0110923893910481,0.0160551027296568,0.0124261782805257,0.030636337284759,0.0264285767739701,0.0126516334255145,0.00404988635270315,0.0582630286579615,0.0572862455063419,0.0505678717720482,0.0478763367323633,0.0729555329548103,0.0700595370409381,0.0359762758259656
"44","Asp-Phe",3.422,0.0443583047831318,0.00556445786506431,0.0433401532901578,0.0337029625632467,0.0430338701440041,0.0135747487344277,0.0156659400461465,0.00995966525541534,0.0185805505697038,0.0206096039846373,0.0177861386252818,0.00586616398961734,0.05088844795367,0.0369558235172877,0.052325435102386,0.102786482890071,0.0764759256322117,0.0866858818777267,0.0481763537921453,0.0477009094973122,0.0328411260150483,0.0377080271476941,0.0133240680911151,0.0143390843916678,0.0138046508675098,0.023923664074409,0.0415289912568242,0.0484925680420862,0.0353293930402672
"45","Asparagine",1.713,0.0157925981762095,0.0481107994205962,0.0222757941238926,0.0219937935921973,0.0163391454005027,0.0212009803912561,0.0449190253708628,0.0480852483133605,0.0589734573534931,0.060020369198628,0.0667216597348539,0.0177777420730311,0.101775015256123,0.0916783343890529,0.120781427731437,0.0105186269372503,0.0191351872137761,0.0141309456540248,0.0109334483914711,0.00784552394936592,0.0187676900655641,0.0181631855114437,0.0128641188662695,0.0115576166896393,0.0126628264153643,0.0155055861582883,0.0469982813285001,0.0444715722935455,0.0201680838025161
"46","Aspartic acid",4.582,0.0122244347349272,0.0498129779338732,0.0447913635563922,0.0397981511090238,0.0434273997281215,0.00415086305607963,0.00395084277864745,0.0234204192579354,0.0225109366088501,0.0204213838706993,0.00938283950681017,0.0151088047528419,0.0918583680715361,0.100624171680383,0.0978753953578302,0.00589902766852765,0.0033993480277168,0.0182565491402035,0.000674656770674072,0.00208560277387417,0.00325818646014936,0.015659059359498,0.089442294977133,0.0889497698746321,0.0902624326272493,0.0911778259271001,0.00395809850131677,0.00761879588797392,0.0193389665054514
"47","Baicalein",21.68,1.66283339250898e-07,1.73288664758709e-07,0.0335913371001382,0.361739711280348,0.00225517667971107,0.00160531566700948,1.75127040569421e-07,1.70315349405806e-07,0.0321386996228598,0.0167596047041652,0.0352106512336498,1.29362563916239e-07,0.0409076712068094,0.0337746221064587,0.0431497984685948,0.0107272146903142,0.0060316782274187,1.48163872619727e-07,0.0105767904909521,0.00883208331428138,0.0226498746936978,1.40388807555e-07,0.0390015071410758,0.0458469945227721,0.0519467669855487,0.0422930448662343,0.160960180764272,1.73304050558881e-07,0.0137434096972397
"48","Benzoic acid",10.3505,0.0275888042288203,0.0582379215726422,0.0334129807994508,0.0264884534926261,0.0311558443822635,0.0325852163243221,0.0389370393988219,0.0302875931129545,0.0275976138142004,0.0251790738660409,0.0308672960082776,0.0306774821198016,0.030295184758348,0.0273198045822643,0.0366234123613205,0.0235040255772744,0.0255135868717355,0.0246421287278972,0.0250303561084,0.0230677222798095,0.0397899197706829,0.0306535800659775,0.0760580110635419,0.0479210209103524,0.0454669858891592,0.0422209532424798,0.0536042402163256,0.0552737484542096,0.0307723890640396
"49","Betaine",7.3505,2.28896495935743e-08,0.00564525557005782,0.0105714472322644,0.0132686282132272,0.014937931641935,0.108979651375714,0.0882293348122645,0.0870480370980133,0.0888217607560876,0.11096856707567,0.0935834174540418,1.96926464358571e-08,0.0439235681011739,0.040296683104845,0.0667781882703631,0.045509337448617,0.0541620790858599,0.0549699646937551,1.76581141686728e-08,1.98156594317567e-08,0.00490180419079932,1.87276403482149e-08,0.00931418694139904,0.01123008748023,0.00938403249236815,0.00855322755243727,0.0134602804323201,0.0154624301928464,0.0141991060371275
"50","Carnitine",1.854,0.000634343217828256,0.00143759604023059,0.00203550227185155,0.00258861356832859,0.00290095616536277,0.0317220767519318,0.0241043292842801,0.0304540426291971,0.0252562638429857,0.0267772360936721,0.0157671170720268,0.00120181753463964,0.117480391399616,0.104150361672207,0.152273125799032,0.0223994192012057,0.0288257831069532,0.00923033782671075,0.118505094598431,0.11361243745691,0.135561751640021,0.000909745940902632,0.00762718249141268,0.00832230458647958,0.0062097588490376,0.00653445822491984,0.00188764796308763,0.00159030477073826,0.0124987274493688
"51","Carpachromene",23.259,0.0424391419409813,0.0343390170214395,0.0368167988483886,0.0337848251696446,0.0332564475295844,0.035403519527023,0.0307414826745198,0.0329022531009641,0.0362798939827756,0.0349719705566212,0.037589722513171,0.0365937313396106,0.0434425683454815,0.0291926411677335,0.0329418517644888,0.0390419013562192,0.0331909487004471,0.0347193223384189,0.0351923094122062,0.0414760611353461,0.0331494117094472,0.0306668151526676,0.0319698775473174,0.0331110214476091,0.0383195460584224,0.0395230869994618,0.04202872941779,0.0369151032422198,0.0350821399844137
"52","Choline",1.812,0.035280121889927,0.0169889659319445,0.0775364520118408,0.0753413875741095,0.0713381342933955,0.0408870787718893,0.0346498211564325,0.0287487623157714,0.0210082128733909,0.0313675435956266,0.023870868089911,0.0330466836638007,0.0107602314374331,0.0231584251363113,0.0175382667201248,0.00987160545780178,0.00802966938557138,0.0108492905369978,0.00982008512199591,0.0127865029284552,0.0101633200654849,0.0298477000783761,0.084583012553324,0.0824427399606948,0.0776211669882738,0.0737019269632204,0.0241933244482002,0.0245687000496949,0.0266587311827331
"53","Citrulline",1.795,0.00149503203059704,0.000718586649174583,0.00460350571300003,0.00668801239959237,0.00194571761574461,0.0683111162658882,0.0802387806298653,0.0317350058556783,0.0328540375649568,0.0491633780144885,0.0156470273845485,0.00145663290937353,0.19012887978086,0.0136328635063814,0.0406076542889506,0.135997485984997,0.0908108734168994,0.124377097409411,0.0261044119897922,0.0143560565262406,0.0627656168579479,0.00147864830247853,0.00107505668759439,0.000724918407416246,0.000765143954892236,0.000520281369776094,0.000879558406704846,0.000918620076750296,0.013994460016311
"54","Cordycepin",13.169,0.0066265332651859,0.0434272280887955,0.0200691042456039,0.0112964306687433,0.0121883647196757,0.0253909569605281,0.0589879123142379,0.0396498443126121,0.0446097117648864,0.0553243755339804,0.0433418826167049,0.00585167365546219,0.16985136236109,0.0338654668687814,0.0606417734652749,0.0729370217403941,0.0451095225782041,0.0153709780600661,0.0171078891059151,0.00344202209605532,0.0355169188001004,0.00386841989343365,1.58883159295709e-08,5.98639960859162e-05,1.33843246214974e-08,0.000698875433589797,0.0990484064231698,0.075717431758783,0.0296282119146548
"55","Cryptotanshinone",28.385,6.34986679203177e-06,5.48783959829656e-06,6.18054327301949e-06,5.15538317990887e-06,5.37599154708878e-06,4.34822629024506e-06,5.10257788541533e-06,5.75762422286194e-06,4.76147445874853e-06,5.3613729553853e-06,4.56015076195685e-06,5.47931649439782e-06,5.93044696776436e-06,5.99766807807689e-06,5.74618858685886e-06,5.91195792626161e-06,4.88907471622479e-06,5.659332213116e-06,5.09490071817035e-06,5.82013134030259e-06,5.14036450762216e-06,5.88094957440917e-06,0.0828473386329445,0.42625531882696,5.53379769180468e-06,4.94389318574357e-06,0.285190390045385,0.205576483421745,5.59656495246034e-06
"56","Cyanidin-3-O-galactoside",18.957,0.01486311478885,2.37707777669546e-07,0.334402532495504,0.341507785174456,0.227883976515008,2.94773365008428e-07,2.92724578870056e-07,2.60612608458724e-07,2.90408478225701e-07,2.723184306562e-07,0.00391002317093191,0.0146949790257644,2.47842944117467e-07,2.50851568919752e-07,3.23898098538071e-07,3.12207405938231e-07,3.17523269063593e-07,2.57695800016635e-07,2.87249542784042e-07,3.26842676075669e-07,2.39262622153921e-07,0.01211704177165,0.0102408979925799,0.00977527459712757,0.0111990118384106,0.0111153772964634,3.2034656900454e-07,0.00828545306751836,3.22122333771305e-07
"57","Cyclo(Leu-Pro)",13.4116666666667,0.00498402543032778,0.0605868462104986,0.0187368794192952,0.0112200441967321,0.0122062327487399,0.0319163987283869,0.0305506091664767,0.0238590767766596,0.0355000248279571,0.0253607313486198,0.0321874033974921,0.00464594726381006,0.00569162697465191,0.00828163595506165,0.0105258410797596,0.00421047436348198,0.00432292428529487,0.0029614083194073,0.00127911352864243,0.00121270402447076,0.00276275570503884,0.00493502762145931,0.12452693534294,0.140238573826145,0.133546954653798,0.109669445136957,0.061199765143401,0.0928805945244939,0.0154715560840175
"58","Cyclo-prolylglycine",5.4635,0.00813020992513385,0.048220580889313,0.0101286308507273,0.00840901107591147,0.0115133405871016,0.0620632732326074,0.0644293164037804,0.0428088236082584,0.0283653806722318,0.0247855031761751,0.0297371035728717,0.0126774053230792,0.00976172645187787,0.00764725431281251,0.0118712946875228,0.0294122587393716,0.0124674432444554,0.0103973781516247,0.0177046741505836,0.0155609372880536,0.0118333560696661,0.0110735389600957,0.0557426472916513,0.0635141610669573,0.153719268712213,0.1554995506328,0.0253333283868623,0.0571926025362606,0.0212450886633794
"59","Cytidine 5'-diphosphocholine",1.862,0.000363528150409584,0.00101904652122234,0.000576286660613425,0.00051433335508463,0.00400966867246646,0.0013552255947366,0.0015929918542732,0.00758099933334088,0.00333549081009183,0.0021146277803884,0.00864020999523133,0.000331117064049897,0.152872745098076,0.0605142366976721,0.120928074898497,0.0583908778400694,0.0722660236042528,0.0757917843251248,0.182600533740604,0.134655586623185,0.10253969721355,6.60414950841966e-09,0.000678297413402418,0.00113408572459995,0.000531001236365435,0.000407183536481108,0.00235254815262532,0.00290379149943668,0.002628169826031
"60","Cytisine",18.483,0.000522869994354121,1.65949631330996e-07,0.0699668100344813,0.00699351028908814,0.0631755238032171,0.0530725290243474,0.170057855683678,0.0484635415617713,0.186101140789594,0.275560033192409,0.0936542307205991,0.000576487502320552,1.36143388196897e-07,1.74550143954864e-07,5.28893689693559e-05,0.00755841376190977,0.00657463178240718,0.00980227337307776,1.39209110076045e-07,1.53000824048604e-07,0.00117038414611662,0.0039624662276278,1.80113822630967e-07,0.000535446940667234,0.00219745729871803,1.69686105033603e-07,1.98637794608242e-07,1.8721382677363e-07,0.00168392072241733
"61","Cytosine",2.195,0.00527694506239983,0.0064735018782484,0.0530817210159063,0.0183371239264692,0.0392218529879921,0.0176075274717281,0.0226748709315715,0.0158930604115845,0.0104101246250364,0.00467755166697435,0.00641934619282627,0.00120746972371321,0.0694343127530285,0.0515299938227631,0.0608612165154103,0.0772021773335315,0.06173266143376,0.0718166785834594,0.106589970571215,0.0906848659360358,0.155078211259509,0.00478526902951113,0.00258170458878758,0.00298562720665679,0.00251723949401175,0.00291136216752275,0.0211288427603518,0.0168787706499959,0.0179723256990987
"62","D-Alloisoleucine",16.173,0.0030664606838577,0.017507606489425,0.0125375146235225,0.021526399636609,0.0085618977541854,0.0422113882404943,0.0468725109665399,0.0427716143979391,0.0579555849790135,0.0612602445200469,0.0616868449174691,0.00257189950597028,0.0623336138903515,0.0723446376667438,0.0723556473639151,0.033730572847101,0.0230714609636029,0.018412798930243,0.0196298524590228,0.0157251644221534,0.0269051567480901,0.00299422540114967,0.0385529977838926,0.0414085555418103,0.0107921224703493,0.0325962696228668,0.0755974450856156,0.0750195120880196,0.0331634212349839
"63","Derrustone",22.553,3.41274347249371e-07,0.00265366027123095,3.1471007337305e-07,2.71679946095534e-07,0.00350349768252764,3.8519797691359e-07,2.91188782152575e-07,2.96049525065688e-07,0.36452817542761,0.167792004220467,0.205496765759304,3.3101092170199e-07,3.17338198923142e-07,0.00263542114794029,0.00318814588418333,0.0516595412020327,0.0923655636951035,0.100768512829695,2.85186096499566e-07,2.6947436343828e-07,0.00540327419107797,3.42724565812807e-07,3.20273120253163e-07,2.97576104971429e-07,2.76921047598272e-07,3.80232518961194e-07,3.23737552805036e-07,3.93113686337868e-07,3.61478542387e-07
"64","Dioctyl Phthalate",25.733,1.38662396465023e-06,1.43982758918416e-06,1.75443878317741e-06,1.57629238631337e-06,1.51938451514503e-06,1.70646171801178e-06,1.44720830450698e-06,1.83382341943285e-06,1.77192297478922e-06,1.38750880622467e-06,1.61247984372655e-06,0.0126095352107561,1.9424855562233e-06,0.371306762647097,0.0377519396581869,0.23283859833647,2.00112598368066e-06,1.5539101794786e-06,1.86370421463108e-06,0.298938118165526,1.74780650482105e-06,0.0465187610452491,1.56981101826669e-06,1.71796811736689e-06,1.54056554466129e-06,1.8838668732638e-06,1.46592041469135e-06,1.56180000190434e-06,1.73288731109397e-06
"65","Diosmetin",21.796,4.33844960142401e-07,3.13260670987309e-07,3.88911723323337e-07,3.22748683082715e-07,4.49287734505637e-07,3.28795589582465e-07,4.12020154669723e-07,4.54816486143145e-07,0.134686849225285,0.0729356213150322,0.118860665399699,3.91171893374803e-07,0.176598691470211,0.116239755023833,0.123940348989339,0.0532371844326598,0.0324599826820487,0.014128656870954,0.0329623622221678,0.0433302353352741,0.0744335475966344,3.58830632874571e-07,4.52430836772088e-07,3.93580719817508e-07,3.6993361804828e-07,4.4748649988429e-07,0.0061802509929324,3.31323726076576e-07,4.53623661457617e-07
"66","Erucamide",25.2573333333333,0.00240265856883668,0.0171132070210246,0.00737525487339368,0.0271488809907242,0.0156393078777516,0.00956691524133386,0.017214416142143,0.0112082495810092,0.0097257604477707,0.0130095926130889,0.0159942405286202,0.0160517615183742,0.0114542714624336,0.044726424703293,0.019638020247767,0.38572492668502,0.0322519538578602,0.0213074032350631,0.0280863780127753,0.0486439516816936,0.0441926777178229,0.0348562096251358,0.0395335351829016,0.0258728996877927,0.025160764611482,0.0272287935109449,0.0183783136421459,0.0304932307317978,0.0204727117414151
"67","Ferulic acid",16.327,4.53361334271047e-08,0.00345871180075286,0.377612762559578,0.302759383365027,0.272158510551649,9.4773596363449e-05,4.28326440953707e-08,9.68914420922412e-05,0.000221524665263991,5.82471138791234e-08,5.25192246767321e-08,0.000147280186696145,0.00131101643499075,0.000139328275374831,5.50169512336493e-08,0.00100113164957975,4.15776753545841e-08,0.000181685189950674,5.5127276384706e-08,4.52661735880406e-08,5.58317491922678e-08,4.7044765534169e-08,0.0058748940618311,0.00983410675342461,0.00919439746526926,0.00684494732432466,0.00419744036656759,0.00487071551155663,0.00016448268832341
"68","Flavin??adenine??dinucleotide",15.6415,3.76889004811617e-07,4.19919951915626e-07,4.05419042906979e-07,3.57566839679029e-07,3.94081843058616e-07,4.40312206801141e-07,4.32813950484504e-07,3.51205653749692e-07,0.0459187675381561,0.0212919584238142,0.0261551030536133,3.54146466605972e-07,0.26186231312658,0.322585244416262,0.234274290969161,4.17685454761413e-07,4.67827996421676e-07,3.77734452318404e-07,4.31366845805675e-07,3.8810896099722e-07,0.0879040401821916,4.07191237687318e-07,3.64709521275606e-07,3.67593491225339e-07,3.75844472092349e-07,3.56114098731688e-07,3.93106314873309e-07,4.02652415567267e-07,4.06305140297148e-07
"69","GABA",1.76,0.00516899659293892,0.000293723105698936,0.00539638697679681,0.00490142927068998,0.00434398592902525,0.0599822877944099,0.0382300473733692,0.0676227947419286,0.0740071057362436,0.0578800444844929,0.0625888816701138,0.00311262325726042,0.155051589487535,0.144405388654378,0.180625979233701,0.023849484940889,0.0176241299234661,0.0199867013087423,0.00572656029476957,0.00300224476249738,0.0571970756191067,0.00466469762710432,0.000910881773241509,0.000456154273836783,0.000862918723801002,0.0011170922237855,0.000595686622489386,0.000395107597688127,0.00556147363578319
"70","Genistein",19.23,1.19458599055788e-07,1.40676409348631e-07,1.17686100711255e-07,1.58915848048415e-07,1.45010379409732e-07,0.00314785205992268,0.00321931210297497,1.53041651049417e-07,1.31386091472701e-07,1.46468454196907e-07,1.25614157623332e-07,1.09759760691865e-07,1.25933483574971e-07,1.42874167969969e-07,1.32306009410999e-07,1.23852645785695e-07,1.30390077871384e-07,1.45510756852733e-07,1.45895117054242e-07,1.26517418042353e-07,1.08398201030089e-07,1.1575032170002e-07,0.228255906907326,0.301428017915292,0.225367455865497,0.238578538416113,1.4044368738233e-07,1.30843535076067e-07,1.40560048365481e-07
"71","Glu-Val-Phe",9.8535,0.00687009508599324,0.0117874823757244,0.0120664967033033,0.013313159941959,0.0145245881024778,0.00105792728100775,0.00550007889047366,0.000166730530062036,0.00393343591505414,0.002820329686423,0.00974774132813141,0.247548588142213,0.00726167636254268,0.0120266943009257,0.0189812374055857,0.133399650911494,0.0779046835097046,0.100423240894233,0.05586894024526,0.0503397639664031,0.0312512958794882,0.0364291760879673,0.0363167516407466,0.0376724400023896,0.0213117203169428,0.0243222235183164,0.0132943447730501,0.0138595062021266,0.0141920471523022
"72","Glutamate",8.782,0.0236765834117409,0.0347928147919157,0.00303885436425299,0.00566604232534668,0.0018039530809092,0.0190688230053481,0.0209797722310944,0.0149192111965298,0.0220493258171626,0.0232259863512992,0.0297886872484335,0.0175000769046595,0.0244311265988489,0.0372034627341932,0.0332425834335987,0.0368260561796667,0.0293486253169664,0.0188494154441434,0.0602327422759751,0.0617052376466029,0.0480252665253091,0.0237766465310929,0.0898849690510592,0.0864028478735674,0.0846733204270386,0.0805113251886894,0.0193549666541494,0.049021277390406,0.0268898759579077
"73","Glutamine",8.21571428571429,0.0199918123588301,0.133086530447568,0.0124213469813974,0.0120980665637663,0.0152454211176459,0.0137471160231466,0.00868715446703459,0.00784066545278092,0.0149172732454409,0.013177558347168,0.0132713110422512,0.017221298746155,0.0165291365282778,0.0137130147965164,0.0173070156457491,0.0182293427077065,0.0235201096815414,0.0231381610027142,0.013107993064926,0.0122808476452285,0.0107138832550504,0.0189434754154718,0.0798113327318897,0.082017561161262,0.0610269523733274,0.0628108445739816,0.131649928406539,0.133494846216633,0.0168752176372164
"74","Glutathione (oxidized)",2.225,9.61533297165400e-09,0.000260255520477284,0.00360489740042153,0.00431624705731715,0.00322952816570028,0.0871469628772799,0.122570642195042,0.102260157276876,0.0586684824748649,0.0769061465048777,0.0404341315901498,7.24429664623509e-09,0.0907062864450025,0.10594442548561,0.0852963759120382,0.0388160435110893,0.0542623175222387,0.0673336378362667,0.0170271651619975,0.0179823203559487,0.0221221677449544,1.07891820277162e-08,7.27663294877034e-09,7.58850465407113e-09,9.86132067011822e-09,8.25668488420955e-09,0.000513566456924265,0.000598181872968482,0.0175047427589731
"75","Glutathione (reduced)",2.125,0.00885065332113386,0.00132003504682288,0.00263672791226703,0.00496493703589808,0.000963206545530569,0.0089492983109185,0.00340006188352657,0.00631803942272577,0.0102583573302589,0.00815189687719611,0.0441391133878962,0.00802331151256027,0.202114658925263,0.336101013988713,0.0578985196503871,0.00192513445348821,0.00353116654397443,0.00304389169068765,0.179900774432799,0.0278540181255358,0.0278971753085666,0.00622568634258217,0.0115646944973402,0.0110154626907672,0.0110772044278282,0.00859512836299564,0.0017970934593042,0.00148273851303337,0.00837351262009588
"76","Gly-Ile",2.38,0.0357476386323861,0.0349150698550812,0.0357029458955536,0.0322488314200678,0.0367702367723226,0.0190269674760658,0.0205224405312575,0.0174625734507508,0.0312603119675651,0.0279342918205631,0.0290826151471165,0.0415209094340538,0.023261623409078,0.0242820157118064,0.0229307589408791,0.0329064266955172,0.0260595829675065,0.0304079162718051,0.0284317795920771,0.0267004720068389,0.017818732247245,0.0331527957887272,0.0745993420825228,0.0751176923538232,0.0709407929652804,0.0663020551934068,0.0407210074275478,0.0441721739431546,0.0317545716938165
"77","Gly-Tyr",2.823,0.025398031829914,0.0320551195400526,0.0487599388275015,0.0415637964694637,0.0428244643893462,0.0118174366499215,0.01332156164421,0.0121043208570326,0.0279090150668788,0.0298361091280553,0.0290780016679639,0.0288657629074282,0.0302854010919856,0.0366045177846117,0.0279639688701722,0.0986804941930719,0.0844823348980363,0.0959255248081155,0.0616183054645432,0.0590858694826143,0.0248738863567624,0.0285675482030807,0.00634032422090032,0.0064350343373587,0.00640641383423989,0.00586134914819487,0.039653843797994,0.0436816245305503,0.0294570553980096
"78","Gly-Val",2.007,0.00686398790895505,0.0781389508938006,0.0147331078202658,0.0146526530659514,0.0149446894826496,0.0331475657661308,0.0406940112900054,0.0274717904535289,0.0337707005043539,0.0334552102516379,0.0384434531489314,0.00797097034330518,0.0293867522687837,0.0293940850575804,0.0339191066211184,0.0112968445542153,0.00983924015678304,0.00990582865378474,0.00760249161388588,0.00639694482510634,0.0163164431046331,0.00713405946735384,0.0785053703987156,0.0790078973325055,0.0713973008729432,0.0639211504501779,0.0953665894183524,0.106322804274545,0.029390418663182
"79","Glycocholic Acid",9.121,0.0010151972838549,0.000666642940511365,0.000517891477893478,0.000928661461169159,0.00677100881166346,0.000587130618879464,0.000950832662257026,0.000773620296114998,0.00186781886327885,0.000601544520295926,0.000375953859581554,0.00137465377808798,0.000811410924919612,0.00216170520961377,0.000971693508670669,0.00112238429620641,0.00314761606649977,0.000485447096159696,0.00371505205462565,0.0279858082299079,0.0229754312691718,0.00187568099132419,0.226401180598113,0.238449944241788,0.223482863496056,0.225281561150269,0.000622667437644414,0.0040785968554423,0.00124851903714719
"80","Guanidinoacetic acid",15.54825,0.0119970323035599,0.0768963759657436,0.0415620839521359,0.060686049621753,0.0551912228094076,0.0177564096914988,0.0216154396087284,0.0166302667620835,0.0291576640995081,0.0356377736097587,0.0574369706981889,0.0047425704738907,0.0584161654681259,0.0840329567706917,0.0758452500809172,0.0258174833093747,0.0170109529550981,0.0215446811257162,0.0163907321421321,0.0389783388573816,0.0366231160406215,0.00721607409615054,0.0183521688982036,0.0348157374614365,0.0328244274293236,0.0257978105269218,0.0431129774824836,0.033911267759164,0.0333678475942438
"81","Harmane",18.515,4.76470152302043e-09,3.83976653212615e-09,0.00945628255623548,0.00893809965039818,0.0142799766946438,0.310302808087007,0.22443076413211,0.0744786101853795,0.179254290765042,0.0920698639911147,0.0289477098070375,5.09585662184095e-09,0.0100349011741971,0.0199401081989359,0.0171237720185677,0.00147656798490167,0.00179273208031697,0.00107935248944394,3.96589686876858e-09,4.03668952090325e-09,0.00242121371582296,4.17530084457585e-09,0.000823688096906921,0.000725490729830645,0.000525494738243866,0.00189823861351839,4.5296440666906e-09,3.88248973165726e-09,0.00184548534691768
"82","Histamine",1.795,0.0228747946473759,0.00967682388485577,0.00586998171090075,0.0058957099155499,0.0057843245969724,0.0160516172708633,0.0101340699155707,0.00658726903139598,0.000892617522617633,0.00650195044647617,0.00340964562449494,0.0106122537335947,0.124928658489488,0.000744119222459895,0.00549541095640882,0.000357162016162284,0.00186604609321943,0.00187101273113926,0.00571671618032136,0.00249771803623941,0.646975805359584,0.0153828369836468,0.000656588605525372,0.0179727879438709,0.0244789120356578,0.0196036954976644,0.0135620471177473,0.0135994244301972,0.00654460973893607
"83","Histidine",2.1435,0.0013543870166101,0.464673760854676,0.0102171284821197,0.0098566070080092,0.00944265068725543,0.0169142382109018,0.0304344555522996,0.0237235091730735,0.0318039703941773,0.0336223429246627,0.0330793237823949,0.00139053209438162,0.026657903249133,0.023816720840504,0.0380846066533698,0.00327688219377813,0.00552612862789087,0.00480217366703894,0.00896792449586449,0.00659188550652937,0.00761042465399056,0.00143175658361568,0.0135496045819848,0.0130563852178591,0.0128775716360534,0.0122935145817337,0.0762906417248823,0.0786529696052095,0.0129669784269563
"84","Homoarginine",1.774,0.14167325944825,0.00448790147529461,0.0906551940309355,0.0888806328187747,0.0907797148991455,0.0182131826532764,0.0225218733678306,0.0241952613745708,0.0167761118692118,0.00950502977401129,0.0133583585105593,0.174846303183908,0.0115368017778626,0.0120986354022825,0.0139341174285522,0.0178393873975545,0.00841582865868495,0.0124956057086934,0.0132091353498159,0.0134018304927861,0.0119934508417474,0.114496801355188,0.0176664600925102,0.0156980442343573,0.0154341916292407,0.0146769686121106,0.00576344485781123,0.00544647275503366,0.0150555801206757
"85","Indole-3-acetyl-L-glutamic acid",16.253,0.0040419254656067,0.00252735530025637,0.328632528646504,0.192235618704236,0.13950254919002,0.0310597042193747,0.0170597721005089,0.0235187160398284,0.026094394128722,0.0190240966371547,0.0365503785804299,0.00295289771830375,0.0208860805470184,0.0338008914959637,0.0262027943615953,1.36042854672749e-07,0.000818224104536008,1.14390583895143e-07,0.0301478421538929,0.0165659870615384,0.0160446078737096,0.00487758717781965,0.00453014834978521,0.00549564473556823,0.00707432426456748,0.00768079801166162,0.000611288122728289,0.00206359457523139,0.016305297467624
"86","Indole-3-carboxaldehyde",12.9725,0.0113054576270434,0.0225118186888899,0.0308573659395007,0.0296339323436828,0.0494874671040277,0.0447593994891095,0.046399397952913,0.0355845014121248,0.0541977062067904,0.0672461187421039,0.051169339571833,0.0138396951687195,0.075277069401872,0.087873805662433,0.108942461147116,0.00925735166339038,0.00786626228954158,0.00735174574659584,0.0138030968183016,0.0161126638409566,0.0293594631013082,0.0115525734582304,0.0249539957574652,0.0301848412644386,0.0258477772822099,0.026212267830272,0.0346223757731162,0.0337900487160141,0.0299093868040607
"87","Indoleacetic acid",18.653,2.48796245119153e-07,0.00586780171460412,0.0620289136613987,0.0320122421703907,0.0731598913758855,0.0627727777882577,0.0588442397465775,0.0398594240513382,0.0583964821137475,0.0299502903875471,0.243695824480468,2.68907013908242e-07,0.0190753026736698,0.00895929023215491,0.0467011750725481,0.0378215781434642,0.0296012948842565,0.0372513122953038,0.00325141480746075,0.00938725946015918,0.00713983635572147,0.00159890310992095,0.0216823350621683,0.0272612260663164,0.01029590703084,0.011045887573736,0.0201093367731102,0.0422295352656956,0.0284312604752864
"88","Inosine-5'-monophosphate",2.369,8.88942970669479e-05,1.13647806927454e-09,2.85097239869055e-05,3.29507289098504e-05,1.2092481062892e-09,0.00033137098354774,0.000155449357331082,0.0001067674323588,7.80220186757382e-05,1.62022778374549e-09,1.46036543861365e-09,6.76658570728708e-05,3.46071037189488e-05,1.20414598340761e-09,3.72149665606781e-05,0.149491161093867,0.1637470105835,0.182151806180925,0.179004752966062,0.157341631338289,0.167076932814837,0.000113685361403387,1.16132414431409e-09,2.59313223571957e-05,5.89409736910851e-05,2.66842199976949e-05,1.35114489212878e-09,1.53290647059168e-09,4.80779701258816e-05
