"","Metabolite.name","Adduct.type","Average.Rt.min.","HyPea-7404_1","HyPep-4601N_3","HyPep-7504_1","HyPep-7504_2","HyPep-7504_3","HyPep-YE_1","HyPep-YE_2","HyPep-YE_3","HY-YEST-412_1","HY-YEST-412_2","HY-YEST-412_3","HyPea-7404_2","HY-YEST-466_1","HY-YEST-466_2","HY-YEST-466_3","HY-YEST-503_1","HY-YEST-503_2","HY-YEST-503_3","HY-YEST-555_1","HY-YEST-555_2","HY-YEST-555_3","HyPea-7404_3","HyPep-1510_1","HyPep-1510_2","HyPep-1510_3","HyPep-1510_4","HyPep-4601N_1","HyPep-4601N_2"
"24","Valine","[M+H]+",1.887,0.000662892894999848,0.0145916379760096,0.0538411071393282,0.0529722588986081,0.061264230807741,0.101067836950892,0.0729812753528293,0.072255387578269,0.0689368071661022,0.0738118819164555,0.0692363564787734,0.000795208168573011,0.021035681880643,0.0203697808427015,0.0190285537460265,0.0798376187495607,0.0717874801427812,0.0662214180826275,0.00605427663597812,0.00564571265616095,0.0135519809769684,0.000721559222366902,0.00334763053458867,0.00330399623812607,0.0032256592520022,0.00313911373860824,0.021805406075461,0.0185072498968173
"25","Betaine","[M+H]+",5.309,1.51005461047207e-08,1.53094161798961e-08,0.0211428733782717,0.0171864967100847,0.018055898881622,0.111984348679986,0.0902595782184549,0.0799065681513758,0.0896475160185046,0.110279711304795,0.101811142717642,1.19845855691084e-08,0.0471828260205639,0.0446592516786971,0.0810139292361091,0.0621075904429601,0.064883258143368,0.0437006687186699,1.23258276942999e-08,1.53306078288352e-08,0.00980358149160435,1.24579178725767e-08,1.23287686250435e-08,1.1659726575181e-08,1.73429631895064e-08,1.31495975214194e-08,0.00263818549868941,0.00373643771864484
"26","Valine","[M+H]+",28.532,3.74476910230344e-08,2.59033836019573e-08,0.00193077987557651,0.0328708781308846,0.0646488677799837,0.00675484116526524,0.0477520133242114,0.0501431478063217,0.07177076569982,0.0934834763465194,0.0920291801033913,0.00592564053028719,0.0304275990958966,0.0553196193658761,0.0371167227879026,0.0953218785681252,0.0960923143368944,0.0641884109292287,0.0243388023494237,3.12991090364065e-08,2.87513973929198e-08,0.00616767816322822,3.34934951616494e-08,0.0598505975951253,3.03926957473224e-08,2.70767257302928e-08,0.0379237619879076,0.0259428096936328
"27","Betaine","[M+H]+",9.392,3.06787530824279e-08,0.0112904958306995,2.10862570753214e-08,0.00935075971636963,0.011819964402248,0.105974954071443,0.0861990914060741,0.0941895060446507,0.0879960054936707,0.111657422846545,0.0853556921904417,2.74007073026058e-08,0.040664310181784,0.0359341145309929,0.0525424473046171,0.0289110844542739,0.0434409000283519,0.0662392606688402,2.29904006430457e-08,2.43007110346782e-08,2.68899942848496e-08,2.49973628238531e-08,0.0186283615540295,0.0224601633007335,0.0187680476417731,0.017106441955277,0.0242823753659507,0.0271884226670479
"28","Threonine","[M+H]+",2.21,0.00326150522028049,0.00403619732401739,0.0115353009973796,0.0103092381500387,0.0118929021850257,0.0854167046537828,0.0966798494445518,0.0484978967369749,0.102952731550032,0.0964796914147628,0.0661626967823613,0.00324133120466656,0.058201647768087,0.0626152571427672,0.0582321982977743,0.0259596396266629,0.0182717575514027,0.0206579951752003,0.0278833465481939,0.0140959026584446,0.025772664290108,0.00332869606936326,0.016762157599796,0.0151812324464605,0.0159595332204123,0.0145392307148067,0.0409306143378842,0.0411420808887619
"29","Threonine","[M+H]+",1.712,0.00315466557789279,0.0481829698523984,0.00984458691795882,0.00943487735234574,0.00918747734116008,0.0475202362718264,0.0653101274526785,0.054345834282455,0.0684377783906314,0.0591226009799085,0.0662273330684619,0.00318366664679237,0.0868400829959975,0.0856917467808528,0.0898637483426311,0.0135620201064486,0.0145258384972047,0.0129181746894925,0.0216377533703596,0.0253617280164815,0.0369643862788165,0.00362534032034023,0.0143207133966297,0.0121534774790183,0.0117883118667171,0.0135263803739572,0.0587867086906491,0.0544814346598937
"30","Phenylacetaldehyde","[M+H]+",14.339,2.87445625217483e-08,0.00349890927640941,0.00813248940101727,0.00969074767059379,0.00546557020615018,0.0240991534565333,0.265620761390276,0.00975783028588426,0.0205664781508539,0.0152949197542588,0.163551685789032,2.59098273828505e-08,0.0216224129623652,0.0137182985176331,0.0514544012636476,0.212298018118016,0.144625450777073,0.0109201932588672,0.00150589813101472,0.00157886203225523,0.00795787427798515,3.48517640987537e-08,0.00115915908467604,0.00141315872679807,0.00107754019057455,0.00136960125530778,0.00177469087666175,0.00184580563996163
"31","Phenylacetaldehyde","[M+H]+",2.988,6.48284443021205e-05,0.000881335876520889,0.000174811088842314,0.000130129451330783,0.00015292783732515,0.0017154363757396,0.00181071393676074,0.00145307957973228,0.00123772536222255,0.000992013393944918,0.00123436080082983,6.14124229835673e-05,0.184396266109343,0.109061045860493,0.654024054118971,0.00215065066808645,0.00176673012206509,0.00163478392230182,0.000199978925816514,0.000139032346269811,0.0327780875020698,6.12305105069028e-05,0.000395614486396272,0.000375818147922211,0.000390246593368643,0.000522820800889194,0.00104530883305418,0.00114955648191114
"32","Benzoic acid","[M+H]+",6.863,0.0367228255267854,0.0245518580149601,0.056074589018389,0.0603477513389,0.0623164390174272,0.0272611333476201,0.0455039615151911,0.0276224449108402,0.033370869215918,0.030725667365362,0.044938378301665,0.0445635184904767,0.0263065432573476,0.0194345125972882,0.0351349858353442,0.0498850607062559,0.0280444616072219,0.030161656048009,0.0288411884103945,0.0287580276176169,0.0391892054746,0.0425622701055064,0.0276877908803225,0.0301721353558298,0.0274648810325352,0.0241541682831623,0.0320600575119384,0.0361436192130923
"33","Benzoic acid","[M+H]+",2.737,0.00397456330566484,0.0448176791123451,0.0150605055833571,0.0136298414548129,0.0151699362736701,0.0737580424423789,0.0820731369776408,0.0672072053441062,0.0545670829014655,0.0451136644068522,0.0512247197935802,0.00376684990997897,0.0526605340953426,0.054529642736736,0.0647418207814972,0.00687175254617808,0.0121572122266231,0.00681534542087287,0.0202991814931253,0.0155627873464804,0.0705727736050853,0.00391313329279122,0.0264749847120843,0.0275233456918374,0.0273999359599319,0.0261348354932985,0.0564304133338516,0.0575490737584114
